Observer,Date,FireName,FireYear,Transect,Burned,Quadrat,SpeciesCode,PercentCover
DFW,7/28/2021,RidgeRoad,2015,9,N,7,passmi,3
DFW,7/28/2021,RidgeRoad,2015,9,N,7,callon,15
DFW,7/28/2021,RidgeRoad,2015,9,N,7,elylan,15
DFW,7/28/2021,RidgeRoad,2015,9,N,8,callon,37.5
DFW,7/28/2021,RidgeRoad,2015,9,N,8,carfil,15
DFW,7/28/2021,RidgeRoad,2015,9,N,8,boucur,15
DFW,7/28/2021,RidgeRoad,2015,9,N,8,disspi,3
DFW,7/28/2021,RidgeRoad,2015,9,N,8,symobl,0.5
DFW,7/28/2021,RidgeRoad,2015,9,N,8,hescom,3
DFW,7/28/2021,RidgeRoad,2015,9,N,9,disspi,37.5
DFW,7/28/2021,RidgeRoad,2015,9,N,9,passmi,15
DFW,7/28/2021,RidgeRoad,2015,9,N,9,sphcoc,3
DFW,7/28/2021,RidgeRoad,2015,9,N,9,carfil,87.5
DFW,7/28/2021,RidgeRoad,2015,9,N,9,hescom,3
DFW,7/28/2021,RidgeRoad,2015,9,N,10,artcan,3
DFW,7/28/2021,RidgeRoad,2015,9,N,10,artfri,15
DFW,7/28/2021,RidgeRoad,2015,9,N,10,bougra,37.5
DFW,7/28/2021,RidgeRoad,2015,9,N,10,carfil,62.5
DFW,7/28/2021,RidgeRoad,2015,9,N,10,passmi,15
DFW,7/28/2021,RidgeRoad,2015,9,N,10,disspi,15
DFW,7/28/2021,RidgeRoad,2015,9,N,10,dalpur,0.5
DFW,7/28/2021,RidgeRoad,2015,9,N,10,nasvir,15
DFW,7/28/2021,RidgeRoad,2015,10,Y,1,rosark,15
DFW,7/28/2021,RidgeRoad,2015,10,Y,1,galbor,15
DFW,7/28/2021,RidgeRoad,2015,10,Y,1,callon,37.5
DFW,7/28/2021,RidgeRoad,2015,10,Y,1,lactat,3
DFW,7/28/2021,RidgeRoad,2015,10,Y,1,carexsp,37.5
DFW,7/28/2021,RidgeRoad,2015,10,Y,1,symobl,3
DFW,7/28/2021,RidgeRoad,2015,10,Y,1,hescom,37.5
DFW,7/28/2021,RidgeRoad,2015,10,Y,1,linlew,3
DFW,7/28/2021,RidgeRoad,2015,10,Y,1,passmi,3
DFW,7/28/2021,RidgeRoad,2015,10,Y,1,koemac,3
DFW,7/28/2021,RidgeRoad,2015,10,Y,1,liapun,3
DFW,7/28/2021,RidgeRoad,2015,10,Y,1,anepat,3
DFW,7/28/2021,RidgeRoad,2015,10,Y,1,ratcol,3
DFW,7/28/2021,RidgeRoad,2015,10,Y,1,poasec,15
DFW,7/28/2021,RidgeRoad,2015,10,Y,2,anepat,15
DFW,7/28/2021,RidgeRoad,2015,10,Y,2,hescom,62.5
DFW,7/28/2021,RidgeRoad,2015,10,Y,2,carfil,15
DFW,7/28/2021,RidgeRoad,2015,10,Y,2,carexsp,37.5
DFW,7/28/2021,RidgeRoad,2015,10,Y,2,phlhoo,0.5
DFW,7/28/2021,RidgeRoad,2015,10,Y,2,comumb,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,3,echang,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,3,comumb,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,3,liapun,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,3,symfal,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,3,lactat,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,3,symocc,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,3,hescom,37.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,3,carexsp,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,3,bougra,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,3,koemac,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,4,rosark,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,4,symocc,37.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,4,artfri,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,4,koemac,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,4,carexsp,37.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,4,callon,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,4,hescom,37.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,4,bougra,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,4,boeret,0.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,4,poasec,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,5,symfal,62.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,5,koemac,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,5,carexsp,37.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,5,pancap,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,5,hescom,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,6,anepat,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,6,carfil,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,6,koemac,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,6,hescom,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,6,linlew,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,6,cerarv,0.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,6,litinc,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,6,comumb,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,6,pancap,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,6,artfri,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,6,phlhoo,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,6,hetvil,37.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,6,carexsp,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,7,cerarv,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,7,callon,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,7,comumb,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,7,achmil,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,7,hescom,37.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,7,anepat,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,7,koemac,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,7,carfil,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,7,carexsp,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,7,bougra,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,7,poasec,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,8,solmol,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,8,callon,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,8,achmil,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,8,koemac,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,8,rosark,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,8,carexsp,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,8,carfil,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,8,artfri,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,8,poasec,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,8,comumb,0.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,8,lactat,0.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,8,hescom,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,9,callon,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,9,carexsp,37.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,9,koemac,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,9,comumb,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,9,hescom,37.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,9,litinc,0.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,9,bougra,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,9,carfil,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,9,lactat,0.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,10,cerarv,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,10,artdra,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,10,symocc,62.5
NGH,7/28/2021,RidgeRoad,2015,10,Y,10,carexsp,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,10,callon,15
NGH,7/28/2021,RidgeRoad,2015,10,Y,10,koemac,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,10,poasec,3
NGH,7/28/2021,RidgeRoad,2015,10,Y,10,hescom,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,1,solrig,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,1,helpau,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,1,symocc,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,1,schsco,37.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,1,polalb,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,1,boucur,37.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,1,solpta,0.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,1,symobl,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,1,rosark,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,1,oensuf,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,1,koemac,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,1,hesspa,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,2,andger,62.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,2,hesspa,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,2,schsco,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,2,boucur,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,2,artlud,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,2,echang,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,2,symobl,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,2,symocc,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,2,galbor,0.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,2,carexsp,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,3,pedarg,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,3,symobl,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,3,anepat,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,3,symocc,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,3,andger,37.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,3,poapra,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,3,schsco,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,3,hesspa,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,3,carexsp,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,3,koemac,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,3,boucur,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,4,helpau,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,4,symlae,37.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,4,symobl,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,4,galbor,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,4,symocc,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,4,carexsp,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,4,boucur,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,4,andger,62.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,4,hesspa,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,5,solmis,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,5,helpau,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,5,pedarg,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,5,symobl,37.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,5,boucur,62.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,5,carexsp,37.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,5,hesspa,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,5,nasvir,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,5,oensuf,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,6,solmis,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,6,symfal,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,6,symobl,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,6,oensuf,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,6,carfil,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,6,carexsp,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,6,boucur,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,6,hesspa,37.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,6,passmi,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,6,schsco,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,6,pedesc,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,7,rosark,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,7,helpau,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,7,pedarg,0.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,7,symobl,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,7,carfil,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,7,boucur,87.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,7,carexsp,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,7,dalpur,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,8,pedarg,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,8,symfal,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,8,artlud,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,8,symobl,0.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,8,boucur,37.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,8,carexsp,37.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,8,hesspa,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,8,dalpur,0.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,8,koemac,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,8,symocc,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,9,linlew,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,9,symobl,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,9,polalb,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,9,helpau,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,9,oensuf,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,9,symocc,0.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,9,artlud,0.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,9,carexsp,37.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,9,carfil,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,9,schsco,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,9,boucur,62.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,9,aripur,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,10,symocc,37.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,10,rosark,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,10,helpau,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,10,symfal,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,10,echang,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,10,koemac,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,10,boucur,62.5
NGH,8/26/2021,RidgeRoad,2015,11,Y,10,schsco,15
NGH,8/26/2021,RidgeRoad,2015,11,Y,10,carexsp,3
NGH,8/26/2021,RidgeRoad,2015,11,Y,10,carfil,3
DFW,8/30/2021,RidgeRoad,2015,12,N,1,symocc,87.5
DFW,8/30/2021,RidgeRoad,2015,12,N,1,comumb,15
DFW,8/30/2021,RidgeRoad,2015,12,N,1,achmil,3
DFW,8/30/2021,RidgeRoad,2015,12,N,1,nasvir,37.5
DFW,8/30/2021,RidgeRoad,2015,12,N,1,poapra,62.5
DFW,8/30/2021,RidgeRoad,2015,12,N,1,carexsp,15
DFW,8/30/2021,RidgeRoad,2015,12,N,2,symocc,15
DFW,8/30/2021,RidgeRoad,2015,12,N,2,echang,15
DFW,8/30/2021,RidgeRoad,2015,12,N,2,symfal,3
DFW,8/30/2021,RidgeRoad,2015,12,N,2,linlew,15
DFW,8/30/2021,RidgeRoad,2015,12,N,2,carexsp,15
DFW,8/30/2021,RidgeRoad,2015,12,N,2,koemac,62.5
DFW,8/30/2021,RidgeRoad,2015,12,N,2,poapra,37.5
DFW,8/30/2021,RidgeRoad,2015,12,N,3,artfri,15
DFW,8/30/2021,RidgeRoad,2015,12,N,3,symfal,15
DFW,8/30/2021,RidgeRoad,2015,12,N,3,poapra,62.5
DFW,8/30/2021,RidgeRoad,2015,12,N,3,carfil,15
DFW,8/30/2021,RidgeRoad,2015,12,N,3,koemac,15
DFW,8/30/2021,RidgeRoad,2015,12,N,3,carexsp,15
DFW,8/30/2021,RidgeRoad,2015,12,N,3,elylan,3
DFW,8/30/2021,RidgeRoad,2015,12,N,3,hesspa,15
DFW,8/30/2021,RidgeRoad,2015,12,N,4,artfri,3
DFW,8/30/2021,RidgeRoad,2015,12,N,4,artlud,15
DFW,8/30/2021,RidgeRoad,2015,12,N,4,rosark,15
DFW,8/30/2021,RidgeRoad,2015,12,N,4,linlew,3
DFW,8/30/2021,RidgeRoad,2015,12,N,4,carexsp,15
DFW,8/30/2021,RidgeRoad,2015,12,N,4,poapra,15
DFW,8/30/2021,RidgeRoad,2015,12,N,4,bougra,15
DFW,8/30/2021,RidgeRoad,2015,12,N,4,koemac,3
DFW,8/30/2021,RidgeRoad,2015,12,N,4,hesspa,15
DFW,8/30/2021,RidgeRoad,2015,12,N,5,symocc,15
DFW,8/30/2021,RidgeRoad,2015,12,N,5,artfri,15
DFW,8/30/2021,RidgeRoad,2015,12,N,5,symfal,15
DFW,8/30/2021,RidgeRoad,2015,12,N,5,tradub,3
DFW,8/30/2021,RidgeRoad,2015,12,N,5,carexsp,15
DFW,8/30/2021,RidgeRoad,2015,12,N,5,poapra,15
DFW,8/30/2021,RidgeRoad,2015,12,N,5,bougra,37.5
DFW,8/30/2021,RidgeRoad,2015,12,N,5,koemac,15
DFW,8/30/2021,RidgeRoad,2015,12,N,5,passmi,3
DFW,8/30/2021,RidgeRoad,2015,12,N,6,artfri,3
DFW,8/30/2021,RidgeRoad,2015,12,N,6,symfal,15
DFW,8/30/2021,RidgeRoad,2015,12,N,6,artdra,15
DFW,8/30/2021,RidgeRoad,2015,12,N,6,selden,15
DFW,8/30/2021,RidgeRoad,2015,12,N,6,cirund,3
DFW,8/30/2021,RidgeRoad,2015,12,N,6,polalb,3
DFW,8/30/2021,RidgeRoad,2015,12,N,6,bougra,15
DFW,8/30/2021,RidgeRoad,2015,12,N,6,carexsp,37.5
DFW,8/30/2021,RidgeRoad,2015,12,N,6,poapra,15
DFW,8/30/2021,RidgeRoad,2015,12,N,6,passmi,3
DFW,8/30/2021,RidgeRoad,2015,12,N,6,nasvir,15
DFW,8/30/2021,RidgeRoad,2015,12,N,6,koemac,3
DFW,8/30/2021,RidgeRoad,2015,12,N,7,selden,15
DFW,8/30/2021,RidgeRoad,2015,12,N,7,symfal,15
DFW,8/30/2021,RidgeRoad,2015,12,N,7,tarery,3
DFW,8/30/2021,RidgeRoad,2015,12,N,7,carexsp,15
DFW,8/30/2021,RidgeRoad,2015,12,N,7,hesspa,37.5
DFW,8/30/2021,RidgeRoad,2015,12,N,7,bougra,15
DFW,8/30/2021,RidgeRoad,2015,12,N,7,poapra,15
DFW,8/30/2021,RidgeRoad,2015,12,N,7,koemac,3
DFW,8/30/2021,RidgeRoad,2015,12,N,7,carfil,15
DFW,8/30/2021,RidgeRoad,2015,12,N,8,comumb,3
DFW,8/30/2021,RidgeRoad,2015,12,N,8,artfri,3
DFW,8/30/2021,RidgeRoad,2015,12,N,8,oxylam,3
DFW,8/30/2021,RidgeRoad,2015,12,N,8,liapun,3
DFW,8/30/2021,RidgeRoad,2015,12,N,8,achmil,0.5
DFW,8/30/2021,RidgeRoad,2015,12,N,8,solmol,3
DFW,8/30/2021,RidgeRoad,2015,12,N,8,carexsp,37.5
DFW,8/30/2021,RidgeRoad,2015,12,N,8,poapra,37.5
DFW,8/30/2021,RidgeRoad,2015,12,N,8,bougra,15
DFW,8/30/2021,RidgeRoad,2015,12,N,8,hescom,3
DFW,8/30/2021,RidgeRoad,2015,12,N,8,selden,3
DFW,8/30/2021,RidgeRoad,2015,12,N,8,carfil,3
DFW,8/30/2021,RidgeRoad,2015,12,N,8,koemac,15
DFW,8/30/2021,RidgeRoad,2015,12,N,8,tarery,0.5
DFW,8/30/2021,RidgeRoad,2015,12,N,9,symocc,15
DFW,8/30/2021,RidgeRoad,2015,12,N,9,achmil,3
DFW,8/30/2021,RidgeRoad,2015,12,N,9,symfal,3
DFW,8/30/2021,RidgeRoad,2015,12,N,9,geutri,3
DFW,8/30/2021,RidgeRoad,2015,12,N,9,oensuf,15
DFW,8/30/2021,RidgeRoad,2015,12,N,9,poapra,37.5
DFW,8/30/2021,RidgeRoad,2015,12,N,9,carexsp,37.5
DFW,8/30/2021,RidgeRoad,2015,12,N,9,bougra,15
DFW,8/30/2021,RidgeRoad,2015,12,N,9,koemac,15
DFW,8/30/2021,RidgeRoad,2015,12,N,9,hesspa,15
DFW,8/30/2021,RidgeRoad,2015,12,N,9,passmi,3
DFW,8/30/2021,RidgeRoad,2015,12,N,10,symocc,15
DFW,8/30/2021,RidgeRoad,2015,12,N,10,liapun,3
DFW,8/30/2021,RidgeRoad,2015,12,N,10,symfal,15
DFW,8/30/2021,RidgeRoad,2015,12,N,10,broine,15
DFW,8/30/2021,RidgeRoad,2015,12,N,10,carexsp,15
DFW,8/30/2021,RidgeRoad,2015,12,N,10,poapra,15
DFW,8/30/2021,RidgeRoad,2015,12,N,10,hesspa,37.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,1,litinc,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,1,callon,37.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,1,bougra,62.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,1,carfil,37.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,1,passmi,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,1,hescom,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,2,boucur,87.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,2,carexsp,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,2,symfal,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,2,muhcus,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,2,passmi,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,2,koemac,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,3,pedesc,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,3,boucur,37.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,3,schsco,62.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,3,carfil,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,3,carexsp,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,3,symobl,0.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,4,phlhoo,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,4,lygjun,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,4,pedesc,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,4,muhcus,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,4,carfil,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,4,carexsp,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,4,boucur,37.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,4,hescom,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,4,koemac,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,5,gutsar,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,5,symobl,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,5,oensuf,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,5,boucur,62.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,5,carexsp,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,5,carfil,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,5,muhcus,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,5,passmi,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,5,koemac,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,5,schsco,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,6,lygjun,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,6,callon,37.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,6,boucur,37.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,6,hescom,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,6,passmi,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,6,carexsp,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,6,hesspa,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,7,dalpur,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,7,symobl,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,7,polalb,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,7,boucur,62.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,7,schsco,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,7,koemac,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,7,carexsp,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,7,carfil,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,7,hesspa,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,8,oensuf,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,8,helpau,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,8,boucur,37.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,8,carfil,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,8,schsco,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,8,hesspa,37.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,8,carexsp,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,8,hescom,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,9,echang,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,9,symobl,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,9,antpar,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,9,oensuf,0.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,9,liapun,0.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,9,camrot,0.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,9,symfal,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,9,muhcus,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,9,boucur,37.5
DFW,9/2/2021,RidgeRoad,2015,13,Y,9,hesspa,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,9,carfil,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,9,carexsp,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,9,hescom,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,9,koemac,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,10,antpar,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,10,artfri,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,10,oenser,15
DFW,9/2/2021,RidgeRoad,2015,13,Y,10,symfal,3
DFW,9/2/2021,RidgeRoad,2015,13,Y,10,boucur,37.5
