Data from North Dakota Agricultural Weather Network https://ndawn.ndsu.nodak.edu
Daily Observation Table for April 1 1990 to October 31 2023
Flag Definition Line: M - Missing; E - Estimated; N/A - Not Available
Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Max Temp,Max Temp Flag,Max Temp Time,Max Temp Time Flag,Min Temp,Min Temp Flag,Min Temp Time,Min Temp Time Flag,Avg Temp,Avg Temp Flag,Diurnal Temp Range,Diurnal Temp Range Flag,Avg Bare Soil Temp,Avg Bare Soil Temp Flag,Avg Turf Soil Temp,Avg Turf Soil Temp Flag,Avg Wind Speed,Avg Wind Speed Flag,Max Wind Speed,Max Wind Speed Flag,Max Wind Speed Time,Max Wind Speed Time Flag,Total Solar Rad,Total Solar Rad Flag,Rainfall,Rainfall Flag,Dew Point,Dew Point Flag
Streeter,46.71797,-99.46081,1944,2021,06,27,25.190,,11:58:00,,13.620,,23:35:00,,19.405,,11.570,,21.996,,21.186,,2.598,,11.015,,12:39:00,,19.909,,0.000,,14.682,
Streeter,46.71797,-99.46081,1944,2021,06,28,23.600,,15:06:00,,12.900,,00:31:00,,18.250,,10.700,,21.334,,20.413,,2.925,,8.562,,11:27:00,,19.597,,0.000,,13.481,
Streeter,46.71797,-99.46081,1944,2021,06,29,27.720,,14:43:00,,11.440,,04:53:00,,19.580,,16.280,,23.231,,21.803,,1.829,,6.172,,13:06:00,,30.412,,0.000,,11.848,
Streeter,46.71797,-99.46081,1944,2021,06,30,30.460,,14:19:00,,15.170,,03:14:00,,22.815,,15.290,,24.663,,23.296,,2.393,,7.897,,14:05:00,,27.645,,0.000,,13.141,
Streeter,46.71797,-99.46081,1944,2021,07,01,31.960,,15:55:00,,14.040,,04:44:00,,23.000,,17.920,,25.608,,24.558,,3.199,,9.122,,16:15:00,,30.060,,0.000,,13.077,
Streeter,46.71797,-99.46081,1944,2021,07,02,33.780,,15:06:00,,17.310,,05:28:00,,25.545,,16.470,,26.331,,25.418,,4.738,,12.567,,14:56:00,,29.589,,0.000,,12.204,
Streeter,46.71797,-99.46081,1944,2021,07,03,36.740,,15:56:00,,19.870,,04:05:00,,28.305,,16.870,,26.477,,25.651,,6.750,,17.744,,17:51:00,,24.297,,0.000,,15.889,
Streeter,46.71797,-99.46081,1944,2021,07,04,33.250,,15:05:00,,17.180,,22:41:00,,25.215,,16.070,,27.779,,26.544,,4.309,,11.846,,10:19:00,,28.915,,0.000,,14.659,
Streeter,46.71797,-99.46081,1944,2021,07,05,30.990,,13:45:00,,15.730,,00:43:00,,23.360,,15.260,,26.293,,25.506,,2.509,,9.122,,14:46:00,,19.205,,0.000,,15.481,
Streeter,46.71797,-99.46081,1944,2021,07,06,20.610,,00:20:00,,13.490,,23:58:00,,17.050,,7.120,,22.347,,22.577,,5.076,,11.896,,04:40:00,,11.592,,2.769,,13.202,
Streeter,46.71797,-99.46081,1944,2021,07,07,22.280,,17:14:00,,9.010,,05:27:00,,15.645,,13.270,,21.431,,20.983,,2.152,,6.339,,11:34:00,,21.654,,0.000,,10.556,
Streeter,46.71797,-99.46081,1944,2021,07,08,25.680,,14:09:00,,14.390,,04:13:00,,20.035,,11.290,,22.972,,22.262,,4.554,,11.396,,11:39:00,,22.133,,0.000,,14.769,
Streeter,46.71797,-99.46081,1944,2021,07,09,23.600,,15:55:00,,15.810,,21:56:00,,19.705,,7.790,,22.099,,21.892,,3.575,,9.403,,01:44:00,,13.720,,0.102,,15.547,
Streeter,46.71797,-99.46081,1944,2021,07,10,29.080,,16:24:00,,14.020,,02:42:00,,21.550,,15.060,,23.661,,23.115,,2.573,,9.733,,14:21:00,,26.774,,0.000,,13.607,
Streeter,46.71797,-99.46081,1944,2021,07,11,30.310,,15:44:00,,11.710,,05:13:00,,21.010,,18.600,,24.474,,23.977,,3.353,,9.563,,14:44:00,,27.255,,0.000,,12.536,
Streeter,46.71797,-99.46081,1944,2021,07,12,29.910,,14:23:00,,16.710,,05:34:00,,23.310,,13.200,,25.681,,24.853,,4.675,,12.738,,07:42:00,,26.575,,0.000,,13.146,
Streeter,46.71797,-99.46081,1944,2021,07,13,27.960,,15:36:00,,14.410,,05:31:00,,21.185,,13.550,,25.432,,24.944,,2.192,,7.618,,14:36:00,,26.277,,0.000,,11.618,
Streeter,46.71797,-99.46081,1944,2021,07,14,27.500,,12:45:00,,16.770,,03:53:00,,22.135,,10.730,,24.909,,24.594,,2.467,,7.618,,13:07:00,,19.936,,0.000,,13.220,
Streeter,46.71797,-99.46081,1944,2021,07,15,30.540,,14:57:00,,14.020,,04:41:00,,22.280,,16.520,,24.761,,24.478,,3.704,,9.563,,14:53:00,,24.316,,0.000,,12.561,
Streeter,46.71797,-99.46081,1944,2021,07,16,28.030,,11:16:00,,16.140,,03:58:00,,22.085,,11.890,,22.918,,23.036,,4.853,,12.627,,12:28:00,,13.727,,1.321,,15.828,
Streeter,46.71797,-99.46081,1944,2021,07,17,30.190,,15:28:00,,17.540,,05:33:00,,23.865,,12.650,,24.086,,23.727,,5.171,,11.065,,12:21:00,,26.265,,0.000,,17.014,
Streeter,46.71797,-99.46081,1944,2021,07,18,33.060,,16:09:00,,18.630,,03:37:00,,25.845,,14.430,,25.926,,25.391,,4.069,,10.895,,11:16:00,,25.028,,0.000,,18.109,
Streeter,46.71797,-99.46081,1944,2021,07,19,34.490,,14:16:00,,19.490,,05:40:00,,26.990,,15.000,,26.738,,26.294,,4.339,,13.569,,16:21:00,,24.276,,0.000,,18.394,
Streeter,46.71797,-99.46081,1944,2021,07,20,33.320,,13:55:00,,17.670,,05:11:00,,25.495,,15.650,,25.947,E,25.513,E,4.811,E,11.676,,14:07:00,,20.018,E,0.000,,16.336,E
Streeter,46.71797,-99.46081,1944,2021,07,21,31.450,,16:29:00,,21.260,,06:03:00,,26.355,,10.190,,25.157,,25.275,,6.029,,14.400,,10:14:00,,14.992,,0.152,,16.997,
Streeter,46.71797,-99.46081,1944,2021,07,22,34.530,,16:45:00,,16.940,,05:41:00,,25.735,,17.590,,26.948,,26.287,,2.316,,12.176,,21:10:00,,26.205,,0.000,,17.768,
Streeter,46.71797,-99.46081,1944,2021,07,23,34.510,,15:55:00,,19.710,,05:43:00,,27.110,,14.800,,27.807,,27.252,,2.386,,9.783,,13:19:00,,23.759,,2.819,,18.149,
Streeter,46.71797,-99.46081,1944,2021,07,24,31.060,,13:10:00,,15.100,,23:17:00,,23.080,,15.960,,25.281,,25.692,,2.480,,10.454,,13:12:00,,27.934,,0.000,,11.666,
Streeter,46.71797,-99.46081,1944,2021,07,25,34.160,,15:29:00,,13.860,,04:01:00,,24.010,,20.300,,25.421,,24.892,,2.694,,7.674,,13:25:00,,27.428,,0.000,,13.139,
Streeter,46.71797,-99.46081,1944,2021,07,26,35.090,,17:17:00,,19.910,,05:32:00,,27.500,,15.180,,26.874,,26.197,,4.524,,12.627,,13:43:00,,22.858,,0.381,,17.497,
Streeter,46.71797,-99.46081,1944,2021,07,27,31.720,,13:51:00,,16.130,,05:19:00,,23.925,,15.590,,25.678,,25.141,,4.479,,11.125,,19:10:00,,16.072,,0.000,,18.761,
Streeter,46.71797,-99.46081,1944,2021,07,28,30.580,,14:07:00,,17.580,,23:44:00,,24.080,,13.000,,26.033,,25.716,,4.226,,12.287,,00:45:00,,17.099,,0.000,,18.433,
Streeter,46.71797,-99.46081,1944,2021,07,29,26.690,,13:25:00,,13.990,,05:29:00,,20.340,,12.700,,24.377,,24.491,,2.635,,7.897,,11:51:00,,20.574,,0.000,,10.937,
Streeter,46.71797,-99.46081,1944,2021,07,30,27.520,,16:14:00,,15.680,,02:06:00,,21.600,,11.840,,24.395,,24.143,,3.163,,9.233,,12:19:00,,19.719,,0.457,,14.163,
Streeter,46.71797,-99.46081,1944,2021,07,31,28.660,,15:08:00,,15.400,,06:04:00,,22.030,,13.260,,24.204,,24.188,,3.507,,10.564,,13:20:00,,22.893,,0.000,,12.097,
Streeter,46.71797,-99.46081,1944,2021,08,01,27.580,,16:22:00,,11.000,,04:36:00,,19.290,,16.580,,23.921,,23.879,,1.874,,8.008,,14:34:00,,25.383,,0.000,,9.103,
Streeter,46.71797,-99.46081,1944,2021,08,02,31.160,,15:54:00,,12.190,,03:39:00,,21.675,,18.970,,25.241,,24.551,,2.225,,6.395,,13:07:00,,25.345,,0.000,,10.428,
Streeter,46.71797,-99.46081,1944,2021,08,03,31.180,,16:21:00,,13.940,,06:12:00,,22.560,,17.240,,25.926,,25.166,,2.511,,7.674,,13:47:00,,22.384,,0.000,,11.818,
Streeter,46.71797,-99.46081,1944,2021,08,04,27.900,,15:11:00,,18.560,,23:14:00,,23.230,,9.340,,24.924,,24.497,,3.663,,9.012,,13:13:00,,12.274,,0.000,,15.614,
Streeter,46.71797,-99.46081,1944,2021,08,05,27.030,,14:14:00,,15.230,,23:18:00,,21.130,,11.800,,24.866,,24.596,,2.790,,7.952,,08:01:00,,24.453,,0.000,,14.732,
Streeter,46.71797,-99.46081,1944,2021,08,06,27.090,,13:50:00,,13.860,,02:20:00,,20.475,,13.230,,24.386,,24.244,,3.532,,8.452,,19:02:00,,18.698,,0.000,,14.135,
Streeter,46.71797,-99.46081,1944,2021,08,07,28.920,,15:45:00,,16.210,,05:57:00,,22.565,,12.710,,24.559,,24.117,,3.710,,13.398,,18:20:00,,17.914,,10.795,,15.147,
Streeter,46.71797,-99.46081,1944,2021,08,08,33.110,,14:46:00,,14.010,,04:07:00,,23.560,,19.100,,25.224,,24.300,,2.593,,8.902,,17:34:00,,25.178,,0.000,,16.773,
Streeter,46.71797,-99.46081,1944,2021,08,09,32.670,,15:41:00,,16.520,,23:30:00,,24.595,,16.150,,25.090,,24.553,,4.660,,14.240,,17:39:00,,19.916,,0.000,,17.582,
Streeter,46.71797,-99.46081,1944,2021,08,10,31.860,,16:33:00,,12.520,,05:41:00,,22.190,,19.340,,24.315,,23.702,,5.191,,17.404,,14:22:00,,25.893,,0.000,,9.338,
Streeter,46.71797,-99.46081,1944,2021,08,11,31.270,,16:02:00,,12.350,,05:06:00,,21.810,,18.920,,24.284,,23.690,,5.542,,16.182,,13:31:00,,25.483,,0.203,,10.048,
Streeter,46.71797,-99.46081,1944,2021,08,12,26.090,,14:23:00,,12.590,,06:10:00,,19.340,,13.500,,23.369,,23.244,,5.047,,14.510,,14:42:00,,27.929,,0.000,,5.810,
Streeter,46.71797,-99.46081,1944,2021,08,13,27.460,,16:38:00,,9.250,,01:47:00,,18.355,,18.210,,21.927,,22.109,,3.354,,11.175,,13:40:00,,25.477,,0.000,,5.966,
Streeter,46.71797,-99.46081,1944,2021,08,14,35.120,,15:45:00,,13.580,,03:06:00,,24.350,,21.540,,24.654,,23.808,,4.028,,10.014,,19:16:00,,26.940,,0.000,,10.451,
Streeter,46.71797,-99.46081,1944,2021,08,15,36.060,,14:57:00,,18.380,,03:18:00,,27.220,,17.680,,26.355,,25.639,,5.605,,12.958,,12:49:00,,24.693,,0.000,,16.154,
Streeter,46.71797,-99.46081,1944,2021,08,16,35.470,,15:30:00,,20.280,,06:36:00,,27.875,,15.190,,26.228,,25.871,,5.481,,12.397,,15:25:00,,19.584,,0.000,,17.689,
Streeter,46.71797,-99.46081,1944,2021,08,17,35.120,,14:06:00,,19.950,,06:10:00,,27.535,,15.170,,25.876,,25.476,,4.518,,11.345,,14:19:00,,15.263,,0.000,,17.303,
Streeter,46.71797,-99.46081,1944,2021,08,18,36.760,,14:29:00,,20.860,,05:43:00,,28.810,,15.900,,26.739,,25.983,,7.022,,14.961,,14:30:00,,23.002,,0.000,,17.507,
Streeter,46.71797,-99.46081,1944,2021,08,19,29.670,,16:21:00,,14.580,,07:03:00,,22.125,,15.090,,26.457,,25.767,,3.283,,9.233,,22:56:00,,22.330,,7.112,,15.653,
Streeter,46.71797,-99.46081,1944,2021,08,20,26.200,,11:50:00,,12.760,,23:33:00,,19.480,,13.440,,22.094,,22.575,,4.966,,13.569,,16:04:00,,10.708,,80.264,,17.141,
Streeter,46.71797,-99.46081,1944,2021,08,21,22.890,,15:56:00,,10.170,,05:39:00,,16.530,,12.720,,20.141,,21.019,,5.324,,14.129,,02:01:00,,24.615,,0.000,,9.510,
Streeter,46.71797,-99.46081,1944,2021,08,22,26.770,,16:48:00,,13.670,,02:00:00,,20.220,,13.100,,19.234,,19.654,,7.262,,17.684,,11:05:00,,13.830,,0.432,,12.282,
Streeter,46.71797,-99.46081,1944,2021,08,23,27.130,,14:52:00,,11.180,,05:31:00,,19.155,,15.950,,21.291,,20.423,,3.835,,19.687,,23:11:00,,24.427,,0.000,,12.826,
Streeter,46.71797,-99.46081,1944,2021,08,24,25.610,,13:16:00,,10.870,,23:40:00,,18.240,,14.740,,22.494,,21.472,,3.929,,13.398,,00:48:00,,18.642,,0.381,,14.702,
Streeter,46.71797,-99.46081,1944,2021,08,25,22.000,,16:08:00,,9.810,,01:27:00,,15.905,,12.190,,21.192,,20.269,,2.122,,6.339,,14:14:00,,21.440,,0.000,,10.221,
Streeter,46.71797,-99.46081,1944,2021,08,26,17.360,,16:23:00,,11.800,,06:34:00,,14.580,,5.560,,18.167,,18.692,,5.611,,17.183,,06:28:00,,6.364,,13.818,,13.003,
Streeter,46.71797,-99.46081,1944,2021,08,27,24.570,,16:33:00,,14.520,,04:26:00,,19.545,,10.050,,19.874,,19.766,,3.847,,10.174,,05:47:00,,16.244,,0.000,,16.394,
Streeter,46.71797,-99.46081,1944,2021,08,28,24.640,,13:03:00,,13.880,,22:15:00,,19.260,,10.760,,20.893,,20.833,,2.417,,11.345,,18:05:00,,12.880,,0.508,,16.047,
Streeter,46.71797,-99.46081,1944,2021,08,29,25.950,,14:49:00,,12.290,,05:58:00,,19.120,,13.660,,21.124,,20.389,,3.535,,9.843,,15:06:00,,23.204,,0.000,,11.602,
Streeter,46.71797,-99.46081,1944,2021,08,30,27.550,,13:24:00,,11.610,,04:37:00,,19.580,,15.940,,21.286,,19.726,,3.133,,8.622,,11:00:00,,17.347,,0.000,,12.519,
Streeter,46.71797,-99.46081,1944,2021,08,31,26.210,,14:36:00,,14.120,,06:21:00,,20.165,,12.090,,22.046,,19.847,,4.851,,11.736,,14:26:00,,22.938,,0.000,,13.286,
Streeter,46.71797,-99.46081,1944,2021,09,01,22.820,,13:36:00,,15.090,,05:31:00,,18.955,,7.730,,20.382,,19.185,,7.071,,19.356,,20:44:00,,11.655,,0.000,,14.898,
Streeter,46.71797,-99.46081,1944,2021,09,02,19.670,,11:19:00,,16.810,,20:55:00,,18.240,,2.860,,19.821,,19.353,,3.173,,7.730,,12:14:00,,5.770,,5.182,,17.259,
Streeter,46.71797,-99.46081,1944,2021,09,03,21.900,,14:22:00,,12.970,,00:00:00,,17.435,,8.930,,20.279,,19.668,,2.322,,7.841,,19:33:00,,16.138,,2.286,,13.071,
Streeter,46.71797,-99.46081,1944,2021,09,04,23.500,,15:49:00,,9.980,,05:09:00,,16.740,,13.520,,19.181,,18.559,,3.033,,10.735,,15:50:00,,22.782,,0.000,,10.381,
Streeter,46.71797,-99.46081,1944,2021,09,05,24.860,,16:46:00,,8.680,,05:58:00,,16.770,,16.180,,19.815,,17.841,,1.776,,6.506,,15:23:00,,22.899,,0.000,,10.401,
Streeter,46.71797,-99.46081,1944,2021,09,06,29.900,,14:18:00,,12.040,,06:19:00,,20.970,,17.860,,20.836,,18.413,,3.486,,10.735,,17:42:00,,20.485,,0.000,,12.139,
Streeter,46.71797,-99.46081,1944,2021,09,07,23.440,,15:47:00,,9.800,,05:21:00,,16.620,,13.640,,19.559,,17.751,,4.621,,15.852,,12:24:00,,22.901,,0.000,,8.163,
Streeter,46.71797,-99.46081,1944,2021,09,08,21.950,,14:36:00,,9.010,,23:43:00,,15.480,,12.940,,18.669,,16.899,,3.183,,8.952,,14:38:00,,22.260,,0.000,,8.263,
Streeter,46.71797,-99.46081,1944,2021,09,09,24.940,,14:41:00,,7.844,,04:42:00,,16.392,,17.096,,18.877,,16.413,,3.652,,9.843,,15:31:00,,21.139,,0.000,,10.152,
Streeter,46.71797,-99.46081,1944,2021,09,10,29.160,,14:14:00,,10.080,,06:04:00,,19.620,,19.080,,19.759,,17.306,,2.148,,12.067,,23:55:00,,16.058,,0.000,,13.033,
Streeter,46.71797,-99.46081,1944,2021,09,11,19.930,,14:07:00,,9.350,,23:57:00,,14.640,,10.580,,19.158,,17.352,,4.249,,13.238,,00:07:00,,17.052,,0.000,,8.334,
Streeter,46.71797,-99.46081,1944,2021,09,12,21.390,,14:57:00,,4.958,,05:34:00,,13.174,,16.432,,18.617,,16.266,,2.650,,8.171,,15:19:00,,21.140,,0.000,,7.140,
Streeter,46.71797,-99.46081,1944,2021,09,13,16.050,,15:41:00,,9.990,,21:59:00,,13.020,,6.060,,16.232,,15.643,,2.455,,8.452,,10:25:00,,3.358,,12.040,,10.485,
Streeter,46.71797,-99.46081,1944,2021,09,14,21.640,,15:53:00,,8.810,,06:41:00,,15.225,,12.830,,16.258,,15.488,,2.464,,8.061,,12:33:00,,18.716,,0.000,,8.603,
Streeter,46.71797,-99.46081,1944,2021,09,15,26.280,,16:02:00,,9.350,,00:24:00,,17.815,,16.930,,16.986,,15.766,,4.866,,15.351,,12:06:00,,18.689,,0.000,,12.668,
Streeter,46.71797,-99.46081,1944,2021,09,16,21.170,,14:32:00,,11.260,,20:06:00,,16.215,,9.910,,16.974,,15.873,,4.604,,12.397,,10:36:00,,16.453,,0.000,,8.331,
Streeter,46.71797,-99.46081,1944,2021,09,17,19.760,,14:43:00,,5.994,,06:18:00,,12.877,,13.766,,16.314,,14.776,,4.256,,10.234,,12:26:00,,21.143,,0.000,,2.771,
Streeter,46.71797,-99.46081,1944,2021,09,18,27.090,,15:37:00,,10.000,,00:17:00,,18.545,,17.090,,17.195,,15.052,,6.544,,13.128,,13:56:00,,19.845,,0.000,,11.267,
Streeter,46.71797,-99.46081,1944,2021,09,19,25.990,,15:20:00,,12.210,,00:00:00,,19.100,,13.780,,19.042,,16.958,,4.322,,14.961,,23:36:00,,14.252,,0.991,,10.882,
Streeter,46.71797,-99.46081,1944,2021,09,20,18.580,,16:14:00,,7.986,,23:28:00,,13.283,,10.594,,15.682,,15.543,,4.297,,11.896,,12:41:00,,12.919,,5.690,,8.419,
Streeter,46.71797,-99.46081,1944,2021,09,21,19.190,,16:55:00,,5.668,,06:28:00,,12.429,,13.522,,14.424,,14.123,,2.954,,8.842,,14:27:00,,18.861,,0.000,,5.014,
Streeter,46.71797,-99.46081,1944,2021,09,22,24.150,,15:24:00,,7.490,,06:34:00,,15.820,,16.660,,15.049,,13.938,,5.019,,12.237,,12:48:00,,20.017,,0.000,,5.222,
Streeter,46.71797,-99.46081,1944,2021,09,23,23.960,,14:38:00,,8.580,,05:41:00,,16.270,,15.380,,16.262,,14.563,,3.845,,8.231,,23:53:00,,18.271,,0.000,,7.946,
Streeter,46.71797,-99.46081,1944,2021,09,24,16.370,,15:48:00,,5.912,,23:08:00,,11.141,,10.458,,14.886,,14.050,,4.549,,16.122,,00:53:00,,19.929,,1.016,,1.160,
Streeter,46.71797,-99.46081,1944,2021,09,25,25.140,,16:38:00,,1.162,,05:19:00,,13.151,,23.978,,13.914,,12.548,,3.692,,10.624,,11:54:00,,18.774,,0.000,,2.747,
Streeter,46.71797,-99.46081,1944,2021,09,26,27.250,,14:22:00,,11.390,,06:22:00,,19.320,,15.860,,16.514,,14.437,,2.877,,6.562,,13:52:00,,18.592,,0.000,,8.906,
Streeter,46.71797,-99.46081,1944,2021,09,27,28.480,,15:47:00,,9.720,,06:40:00,,19.100,,18.760,,17.284,,15.194,,4.625,,11.626,,14:02:00,,18.036,,0.000,,10.061,
Streeter,46.71797,-99.46081,1944,2021,09,28,32.430,,14:27:00,,16.680,,06:47:00,,24.555,,15.750,,18.393,,16.618,,6.175,,14.240,,15:28:00,,17.786,,0.000,,11.995,
Streeter,46.71797,-99.46081,1944,2021,09,29,25.860,,13:08:00,,13.630,,23:32:00,,19.745,,12.230,,18.658,,17.384,,3.961,,11.175,,16:01:00,,13.396,,9.449,,13.331,
Streeter,46.71797,-99.46081,1944,2021,09,30,19.960,,16:18:00,,12.550,,05:44:00,,16.255,,7.410,,16.456,,16.324,,2.858,,7.063,,14:49:00,,8.837,,0.000,,12.436,
Streeter,46.71797,-99.46081,1944,2021,10,01,16.830,,12:57:00,,11.270,,23:20:00,,14.050,,5.560,,16.012,,15.982,,2.174,,6.451,,12:18:00,,8.615,,9.982,,11.841,
Streeter,46.71797,-99.46081,1944,2021,10,02,22.180,,15:34:00,,7.130,,07:03:00,,14.655,,15.050,,15.233,,14.754,,1.577,,4.949,,14:52:00,,17.410,,0.000,,8.930,
Streeter,46.71797,-99.46081,1944,2021,10,03,24.200,,15:35:00,,5.625,,05:31:00,,14.913,,18.575,,14.633,,13.783,,2.726,,8.452,,13:39:00,,16.902,,0.000,,7.246,
Streeter,46.71797,-99.46081,1944,2021,10,04,27.330,,14:42:00,,7.666,,06:31:00,,17.498,,19.664,,15.383,,13.996,,2.099,,6.117,,13:24:00,,17.117,,0.000,,8.477,
Streeter,46.71797,-99.46081,1944,2021,10,05,27.710,,13:41:00,,12.080,,00:37:00,,19.895,,15.630,,15.836,,14.858,,5.908,,15.071,,13:25:00,,16.748,,0.000,,8.792,
Streeter,46.71797,-99.46081,1944,2021,10,06,25.240,,13:08:00,,12.540,,05:51:00,,18.890,,12.700,,15.974,,15.129,,6.960,,15.011,,14:27:00,,16.837,,0.000,,9.428,
Streeter,46.71797,-99.46081,1944,2021,10,07,22.190,,15:32:00,,12.570,,06:27:00,,17.380,,9.620,,16.279,,15.427,,5.086,,12.126,,03:18:00,,13.310,,0.000,,13.017,
Streeter,46.71797,-99.46081,1944,2021,10,08,20.050,,15:16:00,,11.030,,06:52:00,,15.540,,9.020,,16.271,,15.580,,2.942,,8.231,,16:22:00,,11.676,,0.000,,13.287,
Streeter,46.71797,-99.46081,1944,2021,10,09,16.840,,11:53:00,,10.270,,00:00:00,,13.555,,6.570,,15.100,,14.979,,5.136,,10.514,,08:53:00,,4.297,,23.571,,12.541,
Streeter,46.71797,-99.46081,1944,2021,10,10,14.040,,17:14:00,,6.423,,10:31:00,,10.232,,7.617,,11.659,,12.581,,6.366,,16.463,,05:08:00,,4.580,,17.348,,6.538,
Streeter,46.71797,-99.46081,1944,2021,10,11,14.240,,15:18:00,,4.085,,23:59:00,,9.163,,10.155,,10.668,,11.503,,3.758,,11.456,,11:10:00,,16.108,,0.000,,3.754,
Streeter,46.71797,-99.46081,1944,2021,10,12,10.640,,12:51:00,,2.367,,03:47:00,,6.504,,8.273,,9.439,,10.519,,4.499,,12.287,,22:57:00,,11.077,,0.000,,2.153,
Streeter,46.71797,-99.46081,1944,2021,10,13,12.140,,15:55:00,,5.887,,00:23:00,,9.014,,6.253,,10.102,,10.511,,6.692,,16.573,,22:24:00,,2.412,,21.844,,8.210,
Streeter,46.71797,-99.46081,1944,2021,10,14,9.350,,15:16:00,,3.561,,05:00:00,,6.456,,5.789,,8.608,,9.674,,8.631,,16.182,,01:41:00,,6.608,,0.000,,2.531,
Streeter,46.71797,-99.46081,1944,2021,10,15,10.060,,16:02:00,,2.193,,23:57:00,,6.127,,7.867,,7.912,,9.058,,5.570,,12.567,,11:23:00,,11.982,,0.000,,0.537,
Streeter,46.71797,-99.46081,1944,2021,10,16,15.800,,15:46:00,,0.845,,01:55:00,,8.323,,14.955,,7.783,,8.514,,2.748,,7.841,,09:09:00,,14.788,,0.000,,2.030,
Streeter,46.71797,-99.46081,1944,2021,10,17,20.800,,15:28:00,,1.849,,05:20:00,,11.324,,18.951,,8.984,,8.995,,3.481,,9.563,,13:05:00,,14.761,,0.000,,4.413,
Streeter,46.71797,-99.46081,1944,2021,10,18,22.490,,13:19:00,,6.945,,05:31:00,,14.718,,15.545,,10.429,,10.289,,3.765,,10.454,,13:19:00,,13.094,,0.000,,6.408,
Streeter,46.71797,-99.46081,1944,2021,10,19,10.450,,00:50:00,,4.055,,23:58:00,,7.253,,6.395,,8.697,,9.428,,6.478,,13.628,,20:28:00,,1.813,,0.000,,4.114,
Streeter,46.71797,-99.46081,1944,2021,10,20,4.546,,14:37:00,,-1.210,,21:20:00,,1.668,,5.756,,6.682,,7.882,,6.264,,13.739,,12:32:00,,6.932,,0.000,,-1.562,
Streeter,46.71797,-99.46081,1944,2021,10,21,4.916,,15:16:00,,-5.076,,07:07:00,,-0.080,,9.992,,5.380,,6.551,,1.837,,5.338,,01:16:00,,9.240,,0.000,,-2.542,
Streeter,46.71797,-99.46081,1944,2021,10,22,7.430,,14:37:00,,-1.038,,19:37:00,,3.196,,8.468,,6.253,,6.716,,3.342,,6.840,,14:07:00,,8.710,,0.000,,-1.804,
Streeter,46.71797,-99.46081,1944,2021,10,23,8.440,,15:06:00,,-4.161,,06:59:00,,2.139,,12.601,,5.520,,6.181,,5.369,,11.516,,14:34:00,,12.107,,0.000,,-1.409,
Streeter,46.71797,-99.46081,1944,2021,10,24,4.297,,01:54:00,,2.324,,21:48:00,,3.311,,1.973,,5.776,,6.378,,4.963,,11.516,,02:02:00,,1.963,,3.607,,2.002,
Streeter,46.71797,-99.46081,1944,2021,10,25,9.080,,13:20:00,,0.236,,06:20:00,,4.658,,8.844,,6.092,,6.341,,7.354,,18.796,,22:04:00,,9.513,,0.000,,1.735,
Streeter,46.71797,-99.46081,1944,2021,10,26,7.550,,23:35:00,,5.379,,00:03:00,,6.464,,2.171,,6.830,,6.869,,8.044,,19.126,,07:24:00,,2.384,,1.422,,4.748,
Streeter,46.71797,-99.46081,1944,2021,10,27,9.540,,15:31:00,,4.383,,20:53:00,,6.962,,5.157,,7.691,,7.689,,2.244,,8.281,,07:21:00,,3.126,,1.168,,5.789,
Streeter,46.71797,-99.46081,1944,2021,10,28,12.360,,15:25:00,,0.964,,21:49:00,,6.662,,11.396,,6.186,,6.967,,4.524,,13.739,,14:27:00,,12.541,,0.000,,1.261,
Streeter,46.71797,-99.46081,1944,2021,10,29,15.390,,15:04:00,,-2.470,,05:00:00,,6.460,,17.860,,5.922,,6.249,,4.135,,12.237,,13:40:00,,12.116,,0.000,,0.106,
Streeter,46.71797,-99.46081,1944,2021,10,30,9.470,,15:36:00,,1.206,,21:33:00,,5.338,,8.264,,5.969,,6.751,,5.575,,13.959,,08:42:00,,7.767,,0.000,,0.322,
Streeter,46.71797,-99.46081,1944,2021,10,31,5.581,,14:10:00,,-2.349,,07:30:00,,1.616,,7.930,,4.064,,5.413,,5.445,,11.676,,12:17:00,,9.252,,0.000,,-4.497,
Streeter,46.71797,-99.46081,1944,2021,11,01,3.508,,12:59:00,,-4.396,,22:50:00,,-0.444,,7.904,,3.250,,4.660,,3.498,,8.732,,14:06:00,,5.997,,,M,-5.448,
Streeter,46.71797,-99.46081,1944,2021,11,02,2.396,,14:07:00,,-7.004,,03:53:00,,-2.304,,9.400,,2.488,,3.534,,1.871,,5.449,,05:18:00,,8.307,,,M,-6.746,
Streeter,46.71797,-99.46081,1944,2021,11,03,9.710,,14:19:00,,-6.090,,05:47:00,,1.810,,15.800,,2.629,,3.349,,2.545,,6.840,,14:18:00,,11.499,,,M,-4.376,
Streeter,46.71797,-99.46081,1944,2021,11,04,14.870,,14:47:00,,-3.944,,06:12:00,,5.463,,18.814,,3.728,,4.156,,3.592,,9.122,,23:19:00,,11.367,,,M,-0.169,
Streeter,46.71797,-99.46081,1944,2021,11,05,15.300,,12:54:00,,0.790,,07:49:00,,8.045,,14.510,,5.443,E,5.696,E,4.406,E,13.068,,13:48:00,,6.748,E,,M,3.899,E
Streeter,46.71797,-99.46081,1944,2021,11,06,19.710,,13:52:00,,1.836,,06:33:00,,10.773,,17.874,,6.391,,6.279,,2.703,,8.512,,14:54:00,,10.131,,,M,1.733,
